CustomerID,LastPurchase,FirstPurchase,Frequency,Monetary,Country,Recency,Tenure,AvgOrderValue,CancellationRate,Churned,R_Score,F_Score,M_Score,Segment,ChurnProbability
14419,2011-11-10 08:33:00,2011-04-04 16:41:00,10,1418.39,United Kingdom,30,219,141.84,0.0,0,4,3,3,Regular,0.0
14420,2011-11-24 15:13:00,2011-02-05 07:14:00,13,1894.04,United Kingdom,16,292,145.7,0.0,0,5,4,4,Champions,0.0
14421,2011-11-16 18:17:00,2011-02-01 19:05:00,10,1092.2,Germany,24,287,109.22,0.1074,0,4,3,3,Regular,0.0
14422,2011-12-07 17:33:00,2011-03-14 13:22:00,7,708.69,United Kingdom,3,268,101.24,0.0,0,5,3,3,Regular,0.1
14423,2011-11-16 13:59:00,2011-03-30 13:04:00,7,836.63,United Kingdom,24,231,119.52,0.0,0,4,3,3,Regular,0.0
14424,2011-12-09 11:58:00,2011-02-13 14:31:00,10,1200.37,United Kingdom,1,298,120.04,0.1548,0,5,3,3,Regular,0.05
14425,2011-11-09 13:46:00,2011-03-25 12:46:00,6,260.02,United Kingdom,31,229,43.34,0.0,0,4,3,2,Regular,0.0
14426,2011-11-21 19:02:00,2011-01-25 14:40:00,14,2040.26,United Kingdom,19,300,145.73,0.0,0,4,4,4,Champions,0.0
14427,2011-11-12 15:24:00,2011-02-06 16:32:00,13,1561.74,United Kingdom,28,278,120.13,0.0,0,4,4,3,Champions,0.0
14428,2011-10-31 11:34:00,2011-01-10 11:58:00,14,1510.63,United Kingdom,40,293,107.9,0.0,0,3,4,3,Regular,0.0
14429,2011-10-25 14:58:00,2011-02-12 15:53:00,12,1548.8,United Kingdom,46,254,129.07,0.0329,0,3,4,3,Regular,0.0
14430,2011-10-25 10:34:00,2011-01-17 17:04:00,12,1942.07,United Kingdom,46,280,161.84,0.0,0,3,4,4,Regular,0.0
14431,2011-10-30 18:46:00,2011-01-27 16:27:00,10,968.77,France,41,276,96.88,0.0965,0,3,3,3,Regular,0.0
14432,2011-11-24 08:57:00,2011-05-18 16:24:00,13,1511.77,United Kingdom,16,189,116.29,0.0,0,5,4,3,Champions,0.038
14433,2011-10-25 08:54:00,2011-01-17 08:56:00,11,1769.03,United Kingdom,46,280,160.82,0.0,0,3,3,4,Regular,0.0
14434,2011-11-03 18:44:00,2011-04-11 08:52:00,6,732.15,Germany,37,206,122.02,0.0,0,3,3,3,Regular,0.038
14435,2011-12-04 17:27:00,2011-03-10 16:04:00,10,1198.89,United Kingdom,6,269,119.89,0.0,0,5,3,3,Regular,0.014
14436,2011-11-28 14:32:00,2011-02-21 13:18:00,13,1767.29,United Kingdom,12,280,135.95,0.0,0,5,4,4,Champions,0.0
14437,2011-11-27 12:24:00,2011-02-08 18:14:00,12,1092.34,United Kingdom,13,291,91.03,0.0,0,5,4,3,Champions,0.0
14438,2011-12-08 12:37:00,2011-02-17 17:00:00,14,1775.26,United Kingdom,2,293,126.8,0.0,0,5,4,4,Champions,0.0
14439,2011-11-15 10:54:00,2011-06-15 16:33:00,11,1158.04,United Kingdom,25,152,105.28,0.113,0,4,3,3,Regular,0.038
14440,2011-11-30 14:17:00,2011-03-06 07:31:00,13,1313.21,Ireland,10,269,101.02,0.0,0,5,4,3,Champions,0.014
14441,2011-10-29 08:05:00,2011-01-19 17:39:00,12,1637.37,Spain,42,282,136.45,0.0,0,3,4,4,Regular,0.0
14442,2011-12-05 11:50:00,2011-02-20 16:24:00,9,918.22,United Kingdom,5,287,102.02,0.0,0,5,3,3,Regular,0.0
14443,2011-12-02 11:15:00,2011-02-26 10:39:00,12,1097.87,United Kingdom,8,279,91.49,0.0161,0,5,4,3,Champions,0.0
14444,2011-11-29 13:00:00,2011-02-23 10:09:00,10,1183.19,Spain,11,279,118.32,0.0,0,5,3,3,Regular,0.0
14445,2011-12-02 12:15:00,2011-03-23 09:57:00,9,782.66,United Kingdom,8,254,86.96,0.0,0,5,3,3,Regular,0.0
14446,2011-11-16 12:21:00,2011-03-02 09:57:00,9,950.37,United Kingdom,24,259,105.6,0.0,0,4,3,3,Regular,0.0
14447,2011-12-03 10:59:00,2011-02-12 08:34:00,8,525.24,France,7,294,65.66,0.0,0,5,3,2,Regular,0.0
14448,2011-11-13 12:26:00,2011-04-08 13:04:00,8,1283.33,Ireland,27,218,160.42,0.0,0,4,3,3,Regular,0.95
14449,2011-12-03 16:07:00,2011-02-11 11:11:00,9,878.28,Ireland,7,295,97.59,0.0118,0,5,3,3,Regular,0.0
14450,2011-11-09 11:27:00,2011-01-26 17:07:00,13,1393.77,Spain,31,286,107.21,0.0833,0,4,4,3,Champions,0.0
14451,2011-11-11 09:36:00,2011-01-16 10:15:00,6,795.42,Germany,29,298,132.57,0.0,0,4,3,3,Regular,0.0
14452,2011-11-10 10:10:00,2011-02-15 08:44:00,6,797.55,United Kingdom,30,268,132.92,0.0,0,4,3,3,Regular,0.1
14453,2011-11-21 09:07:00,2011-01-26 12:01:00,13,1723.41,United Kingdom,19,298,132.57,0.0,0,4,4,4,Champions,0.0
14454,2011-11-10 08:32:00,2011-01-24 19:20:00,11,1063.16,France,30,289,96.65,0.0,0,4,3,3,Regular,0.0
14455,2011-12-03 18:13:00,2011-02-07 11:28:00,12,1496.57,Netherlands,7,299,124.71,0.117,0,5,4,3,Champions,0.0
14456,2011-10-27 07:17:00,2011-01-07 16:11:00,8,766.63,Germany,44,292,95.83,0.0,0,3,3,3,Regular,0.0
14457,2011-11-22 08:04:00,2011-01-29 09:12:00,12,1427.46,Portugal,18,296,118.96,0.0,0,4,4,3,Champions,0.0
14458,2011-12-01 07:22:00,2011-02-07 13:37:00,14,1647.81,Germany,9,296,117.7,0.0,0,5,4,4,Champions,0.0
14459,2011-11-27 07:03:00,2011-02-09 11:45:00,11,1155.3,France,13,290,105.03,0.0,0,5,3,3,Regular,0.0
14460,2011-12-02 09:14:00,2011-02-07 19:17:00,14,1748.81,Ireland,8,297,124.92,0.0,0,5,4,4,Champions,0.0
14461,2011-11-06 16:58:00,2011-01-15 13:16:00,6,722.38,United Kingdom,34,295,120.4,0.0,0,3,3,3,Regular,0.0
14462,2011-12-08 16:25:00,2011-03-14 09:01:00,6,558.46,France,2,269,93.08,0.0,0,5,3,2,Regular,0.1
14463,2011-11-11 17:54:00,2011-02-16 19:07:00,13,1442.47,United Kingdom,29,267,110.96,0.0,0,4,4,3,Champions,0.014
14464,2011-12-06 17:24:00,2011-03-09 07:37:00,8,792.56,Germany,4,272,99.07,0.0,0,5,3,3,Regular,0.0
14465,2011-11-07 07:24:00,2011-01-19 09:47:00,13,1627.96,United Kingdom,33,291,125.23,0.0052,0,3,4,4,Regular,0.0
14466,2011-11-24 13:07:00,2011-03-25 09:49:00,13,1723.97,United Kingdom,16,244,132.61,0.0,0,5,4,4,Champions,0.0
14467,2011-11-11 19:01:00,2011-02-15 11:19:00,12,1777.89,United Kingdom,29,269,148.16,0.0,0,4,4,4,Champions,0.014
14468,2011-11-17 13:50:00,2011-04-05 11:54:00,13,1529.93,United Kingdom,23,226,117.69,0.0389,0,4,4,3,Champions,0.0
14469,2011-11-24 16:19:00,2011-02-10 15:14:00,10,934.9,United Kingdom,16,287,93.49,0.0,0,5,3,3,Regular,0.0
14470,2011-11-26 13:08:00,2011-03-17 16:19:00,8,974.16,Germany,14,253,121.77,0.1531,0,5,3,3,Regular,0.0
14471,2011-11-05 15:38:00,2011-02-13 18:57:00,9,1324.22,France,35,264,147.14,0.0,0,3,3,3,Regular,0.014
14472,2011-11-28 08:19:00,2011-02-01 10:35:00,12,1458.88,United Kingdom,12,299,121.57,0.0,0,5,4,3,Champions,0.0
14473,2011-12-08 19:13:00,2011-03-09 14:40:00,11,1038.45,United Kingdom,2,274,94.4,0.0,0,5,3,3,Regular,0.0
14474,2011-11-17 19:25:00,2011-02-28 19:40:00,11,1384.83,United Kingdom,23,261,125.89,0.0,0,4,3,3,Regular,0.014
14475,2011-11-30 12:17:00,2011-03-30 14:23:00,13,1637.44,United Kingdom,10,244,125.96,0.0,0,5,4,4,Champions,0.0
14476,2011-10-27 12:46:00,2010-12-31 14:14:00,6,1061.73,Netherlands,44,299,176.96,0.0,0,3,3,3,Regular,0.0
14477,2011-11-18 07:56:00,2011-01-28 08:03:00,7,1089.38,Netherlands,22,293,155.63,0.0,0,4,3,3,Regular,0.0
14478,2011-12-05 11:41:00,2011-03-01 08:41:00,6,503.5,Germany,5,279,83.92,0.0,0,5,3,2,Regular,0.0
14479,2011-11-28 16:11:00,2011-02-13 14:14:00,8,1017.04,United Kingdom,12,288,127.13,0.0,0,5,3,3,Regular,0.0
14480,2011-12-07 10:37:00,2011-02-11 16:22:00,13,1583.21,United Kingdom,3,298,121.79,0.1078,0,5,4,4,Champions,0.0
14481,2011-11-23 12:38:00,2011-02-02 14:02:00,12,2402.99,United Kingdom,17,293,200.25,0.0,0,4,4,4,Champions,0.0
14482,2011-11-22 11:46:00,2011-02-09 19:57:00,7,689.67,United Kingdom,18,285,98.52,0.0,0,4,3,3,Regular,0.0
14483,2011-08-15 09:07:00,2011-03-16 07:47:00,7,732.89,United Kingdom,117,152,104.7,0.2157,1,3,3,3,Regular,0.038
14484,2011-10-27 13:38:00,2011-01-24 10:20:00,10,985.12,United Kingdom,44,276,98.51,0.0,0,3,3,3,Regular,0.0
14485,2011-12-06 11:00:00,2011-02-13 07:38:00,9,1070.98,Germany,4,296,119.0,0.0,0,5,3,3,Regular,0.0
14486,2011-11-09 09:24:00,2011-02-12 09:21:00,11,1029.38,United Kingdom,31,270,93.58,0.0,0,4,3,3,Regular,0.014
14487,2011-11-14 11:22:00,2011-04-03 13:23:00,7,942.3,United Kingdom,26,224,134.61,0.0,0,4,3,3,Regular,0.0
14488,2011-11-06 18:44:00,2011-02-01 15:40:00,12,1551.15,France,34,278,129.26,0.0893,0,3,4,3,Regular,0.0
14489,2011-11-01 16:05:00,2011-03-16 15:41:00,6,498.68,France,39,230,83.11,0.0,0,3,3,2,Regular,0.0
14490,2011-11-20 12:36:00,2011-02-13 10:03:00,13,1409.4,United Kingdom,20,280,108.42,0.0,0,4,4,3,Champions,0.0
14491,2011-12-09 18:21:00,2011-03-04 15:32:00,12,1448.37,Germany,1,280,120.7,0.0,0,5,4,3,Champions,0.0
14492,2011-11-01 14:13:00,2011-01-21 14:29:00,6,683.68,United Kingdom,39,283,113.95,0.0,0,3,3,3,Regular,0.0
14493,2011-11-21 08:43:00,2011-02-05 13:18:00,6,597.38,Portugal,19,288,99.56,0.0,0,4,3,2,Regular,0.0
14494,2011-11-08 10:37:00,2011-01-25 09:03:00,12,1365.3,United Kingdom,32,287,113.78,0.1716,0,4,4,3,Champions,0.05
14495,2011-10-27 12:24:00,2011-01-11 17:06:00,6,895.95,United Kingdom,44,288,149.33,0.0,0,3,3,3,Regular,0.0
14496,2011-11-09 07:19:00,2011-02-24 08:12:00,10,1056.92,United Kingdom,31,257,105.69,0.0672,0,4,3,3,Regular,0.0
14497,2011-10-28 15:01:00,2011-02-07 17:37:00,8,1070.41,United Kingdom,43,262,133.8,0.1085,0,3,3,3,Regular,0.014
14498,2011-11-05 12:17:00,2011-01-16 18:38:00,7,1042.4,United Kingdom,35,292,148.91,0.0,0,3,3,3,Regular,0.0
14499,2011-10-31 13:11:00,2011-03-15 14:37:00,9,1315.8,United Kingdom,40,229,146.2,0.0,0,3,3,3,Regular,0.0
14500,2011-12-08 15:24:00,2011-04-04 18:54:00,9,981.28,United Kingdom,2,247,109.03,0.0,0,5,3,3,Regular,0.0
14501,2011-12-07 17:12:00,2011-03-07 13:32:00,12,1578.04,United Kingdom,3,275,131.5,0.0,0,5,4,4,Champions,0.0
14502,2011-11-11 10:21:00,2011-02-08 09:46:00,12,1187.81,United Kingdom,29,276,98.98,0.0,0,4,4,3,Champions,0.0
14503,2011-12-05 12:12:00,2011-02-26 09:51:00,9,1320.44,Netherlands,5,282,146.72,0.0,0,5,3,3,Regular,0.0
14504,2011-11-22 07:45:00,2011-01-30 07:13:00,11,1765.46,United Kingdom,18,296,160.5,0.0,0,4,3,4,Regular,0.0
14505,2011-11-13 14:15:00,2011-02-26 13:34:00,11,1113.86,United Kingdom,27,260,101.26,0.0,0,4,3,3,Regular,0.0
14506,2011-11-28 16:13:00,2011-02-05 18:41:00,8,1126.92,United Kingdom,12,295,140.86,0.0,0,5,3,3,Regular,0.0
14507,2011-11-14 16:24:00,2011-03-01 09:22:00,10,1194.08,United Kingdom,26,258,119.41,0.1128,0,4,3,3,Regular,0.0
14508,2011-11-07 07:38:00,2011-05-01 16:40:00,13,1371.55,Ireland,33,189,105.5,0.1726,0,3,4,3,Regular,0.038
14509,2011-11-24 09:50:00,2011-03-12 12:44:00,8,567.84,United Kingdom,16,256,70.98,0.0,0,5,3,2,Regular,0.4
14510,2011-10-27 09:14:00,2011-01-01 16:05:00,13,896.39,United Kingdom,44,298,68.95,0.1405,0,3,4,3,Regular,0.0
14511,2011-11-25 11:59:00,2011-02-20 16:20:00,10,1271.62,United Kingdom,15,277,127.16,0.0,0,5,3,3,Regular,0.0
14512,2011-11-19 09:26:00,2011-02-07 14:12:00,6,1018.12,Netherlands,21,284,169.69,0.0,0,4,3,3,Regular,0.0
14513,2011-12-05 12:25:00,2011-02-10 18:39:00,11,721.25,United Kingdom,5,297,65.57,0.0,0,5,3,3,Regular,0.0
14514,2011-11-29 12:12:00,2011-02-22 18:52:00,9,715.04,United Kingdom,11,279,79.45,0.0,0,5,3,3,Regular,0.0
14515,2011-11-10 19:06:00,2011-01-25 19:10:00,12,1412.95,United Kingdom,30,288,117.75,0.0,0,4,4,3,Champions,0.0
14516,2011-11-25 14:55:00,2011-03-19 08:25:00,12,1676.03,Germany,15,251,139.67,0.0,0,5,4,4,Champions,0.0
14517,2011-10-26 17:52:00,2011-03-03 12:28:00,6,824.9,United Kingdom,45,237,137.48,0.0,0,3,3,3,Regular,0.0
14518,2011-11-09 15:38:00,2011-04-26 15:31:00,11,883.35,United Kingdom,31,197,80.3,0.0,0,4,3,3,Regular,0.038
14519,2011-11-15 11:48:00,2011-03-05 08:53:00,10,1137.82,United Kingdom,25,255,113.78,0.0,0,4,3,3,Regular,0.0
14520,2011-11-15 08:20:00,2011-05-03 10:13:00,9,966.11,United Kingdom,25,195,107.35,0.0,0,4,3,3,Regular,0.038
14521,2011-11-17 09:32:00,2011-03-02 08:32:00,7,762.38,Spain,23,260,108.91,0.0,0,4,3,3,Regular,0.0
14522,2011-11-24 17:25:00,2011-03-09 07:19:00,13,1218.23,United Kingdom,16,260,93.71,0.1185,0,5,4,3,Champions,0.0
14523,2011-10-25 13:16:00,2011-02-16 17:13:00,13,1624.48,United Kingdom,46,250,124.96,0.0345,0,3,4,4,Regular,0.0
14524,2011-11-08 16:06:00,2011-02-20 08:58:00,7,841.56,France,32,261,120.22,0.0,0,4,3,3,Regular,0.1
14525,2011-11-02 13:11:00,2011-01-14 11:20:00,13,1349.73,United Kingdom,38,292,103.83,0.1214,0,3,4,3,Regular,0.0
14526,2011-11-05 11:22:00,2011-01-21 11:39:00,7,1226.03,United Kingdom,35,287,175.15,0.0,0,3,3,3,Regular,0.0
14527,2011-11-14 11:46:00,2011-02-10 12:03:00,12,1286.53,United Kingdom,26,276,107.21,0.0,0,4,4,3,Champions,0.0
14528,2011-11-11 12:13:00,2011-01-23 19:47:00,14,1279.73,Belgium,29,291,91.41,0.0,0,4,4,3,Champions,0.0
14529,2011-12-05 11:02:00,2011-02-17 16:22:00,10,985.52,United Kingdom,5,290,98.55,0.0,0,5,3,3,Regular,0.0
14530,2011-11-25 19:17:00,2011-01-29 18:14:00,11,1153.9,Spain,15,300,104.9,0.0,0,5,3,3,Regular,0.0
14531,2011-11-24 15:23:00,2011-03-11 07:32:00,8,1181.04,Germany,16,258,147.63,0.0,0,5,3,3,Regular,0.0
14532,2011-11-07 15:10:00,2011-03-14 10:34:00,6,410.72,United Kingdom,33,238,68.45,0.0,0,3,3,2,Regular,0.0
14533,2011-11-26 07:26:00,2011-02-01 08:18:00,12,1507.08,Germany,14,297,125.59,0.0,0,5,4,3,Champions,0.0
14534,2011-11-10 10:07:00,2011-01-17 15:43:00,10,1205.49,United Kingdom,30,296,120.55,0.0606,0,4,3,3,Regular,0.0
14535,2011-11-19 12:14:00,2011-02-07 12:04:00,14,1683.73,United Kingdom,21,285,120.27,0.0,0,4,4,4,Champions,0.0
14536,2011-12-04 17:44:00,2011-06-03 08:24:00,8,1210.36,United Kingdom,6,184,151.29,0.16,0,5,3,3,Regular,0.038
14537,2011-12-08 14:42:00,2011-04-02 19:32:00,11,1342.68,United Kingdom,2,249,122.06,0.0,0,5,3,3,Regular,0.0
14538,2011-12-05 12:21:00,2011-02-08 12:59:00,6,551.64,United Kingdom,5,299,91.94,0.0,0,5,3,2,Regular,0.0
14539,2011-11-24 16:01:00,2011-01-28 08:58:00,10,1300.35,United Kingdom,16,300,130.04,0.1391,0,5,3,3,Regular,0.0
14540,2011-11-19 16:43:00,2011-02-22 09:18:00,6,689.34,United Kingdom,21,270,114.89,0.0,0,4,3,3,Regular,0.1
14541,2011-11-10 19:05:00,2011-03-23 14:41:00,6,638.37,United Kingdom,30,232,106.4,0.0,0,4,3,2,Regular,0.0
14542,2011-12-06 19:59:00,2011-02-24 12:43:00,9,1003.5,United Kingdom,3,285,111.5,0.0,0,5,3,3,Regular,0.0
14543,2011-10-31 08:20:00,2011-01-24 15:53:00,10,1572.68,United Kingdom,40,279,157.27,0.0,0,3,3,3,Regular,0.0
14544,2011-11-29 07:00:00,2011-04-20 11:12:00,6,674.23,Germany,11,222,112.37,0.0,0,5,3,3,Regular,0.0
14545,2011-11-15 10:08:00,2011-02-02 10:40:00,10,1258.92,France,25,285,125.89,0.053,0,4,3,3,Regular,0.0
14546,2011-10-31 08:01:00,2011-01-30 15:11:00,12,1005.95,France,40,273,83.83,0.0088,0,3,4,3,Regular,0.0
14547,2011-10-22 07:43:00,2011-01-07 17:58:00,11,1468.47,United Kingdom,49,287,133.5,0.0299,0,3,3,3,Regular,0.0
14548,2011-11-20 19:49:00,2011-03-02 10:55:00,9,1056.71,Ireland,20,263,117.41,0.1319,0,4,3,3,Regular,0.014
14549,2011-11-27 11:45:00,2011-02-22 07:40:00,10,1031.87,United Kingdom,13,278,103.19,0.0,0,5,3,3,Regular,0.0
14550,2011-11-25 17:31:00,2011-03-17 11:08:00,11,1322.47,United Kingdom,15,253,120.22,0.0,0,5,3,3,Regular,0.0
14551,2011-10-26 19:07:00,2011-03-01 19:24:00,7,748.34,United Kingdom,45,238,106.91,0.0824,0,3,3,3,Regular,0.0
14552,2011-11-03 10:28:00,2011-03-16 15:35:00,6,827.96,United Kingdom,37,231,137.99,0.0,0,3,3,3,Regular,0.0
14553,2011-12-03 18:56:00,2011-02-08 11:21:00,6,372.84,Spain,7,298,62.14,0.0,0,5,3,2,Regular,0.0
14554,2011-10-05 14:22:00,2011-02-26 14:31:00,11,1113.39,United Kingdom,66,220,101.22,0.1181,0,3,3,3,Regular,0.0
14555,2011-11-28 12:13:00,2011-02-24 12:35:00,10,1196.32,United Kingdom,12,276,119.63,0.0593,0,5,3,3,Regular,0.0
14556,2011-11-18 15:52:00,2011-01-28 07:31:00,12,1238.64,United Kingdom,22,294,103.22,0.0,0,4,4,3,Champions,0.0
14557,2011-10-25 13:27:00,2010-12-29 19:01:00,10,1325.05,United Kingdom,46,299,132.5,0.0,0,3,3,3,Regular,0.0
14558,2011-11-06 17:01:00,2011-02-13 16:51:00,13,1336.36,United Kingdom,34,266,102.8,0.0,0,3,4,3,Regular,0.014
14559,2011-11-08 16:33:00,2011-01-23 12:14:00,14,1704.47,United Kingdom,32,289,121.75,0.0,0,4,4,4,Champions,0.0
14560,2011-12-04 16:13:00,2011-03-10 08:34:00,9,1474.78,United Kingdom,6,269,163.86,0.0,0,5,3,3,Regular,0.014
14561,2011-12-04 08:31:00,2011-03-04 13:23:00,9,894.09,United Kingdom,6,274,99.34,0.0,0,5,3,3,Regular,0.0
14562,2011-11-28 12:51:00,2011-02-09 08:02:00,9,1120.12,Portugal,12,292,124.46,0.0,0,5,3,3,Regular,0.0
14563,2011-11-22 14:55:00,2011-02-03 15:04:00,9,1225.23,United Kingdom,18,291,136.14,0.0,0,4,3,3,Regular,0.0
14564,2011-12-03 13:10:00,2011-02-06 09:21:00,6,830.83,Germany,7,300,138.47,0.0,0,5,3,3,Regular,0.0
14565,2011-10-31 14:19:00,2011-02-01 14:00:00,11,904.73,United Kingdom,40,272,82.25,0.0,0,3,3,3,Regular,0.0
14566,2011-10-28 08:45:00,2011-01-16 10:38:00,8,1276.77,United Kingdom,43,284,159.6,0.0,0,3,3,3,Regular,0.0
14567,2011-11-20 13:51:00,2011-04-28 16:39:00,6,1219.52,Germany,20,205,203.25,0.0,0,4,3,3,Regular,0.038
14568,2011-11-13 12:39:00,2011-05-20 15:01:00,6,932.11,Ireland,27,176,155.35,0.0,0,4,3,3,Regular,0.038
14569,2011-12-03 14:28:00,2011-03-18 12:36:00,14,1896.18,Netherlands,7,260,135.44,0.0,0,5,4,4,Champions,0.0
14570,2011-11-13 15:36:00,2011-01-17 10:28:00,10,1365.05,United Kingdom,27,300,136.5,0.0,0,4,3,3,Regular,0.0
14571,2011-10-25 16:05:00,2011-01-14 14:45:00,7,570.6,United Kingdom,46,284,81.51,0.0,0,3,3,2,Regular,0.0
14572,2011-11-05 16:07:00,2011-02-02 13:45:00,9,729.62,United Kingdom,35,276,81.07,0.0,0,3,3,3,Regular,0.0
14573,2011-12-08 07:14:00,2011-04-09 17:58:00,8,779.75,France,2,242,97.47,0.0,0,5,3,3,Regular,0.0
14574,2011-11-21 13:06:00,2011-02-15 15:44:00,13,1398.37,Germany,19,278,107.57,0.0,0,4,4,3,Champions,0.0
14575,2011-11-13 13:48:00,2011-01-23 19:24:00,9,935.18,United Kingdom,27,293,103.91,0.0,0,4,3,3,Regular,0.0
14576,2011-11-25 08:56:00,2011-02-28 08:26:00,11,1428.36,United Kingdom,15,270,129.85,0.0,0,5,3,3,Regular,0.014
14577,2011-11-06 09:41:00,2011-02-17 09:18:00,8,623.17,United Kingdom,34,262,77.9,0.0,0,3,3,2,Regular,0.1
14578,2011-10-27 19:32:00,2011-01-08 11:12:00,8,819.95,Belgium,44,292,102.49,0.0,0,3,3,3,Regular,0.0
14579,2011-11-24 12:14:00,2011-02-28 12:12:00,13,2084.34,Ireland,16,269,160.33,0.0,0,5,4,4,Champions,0.014
14580,2011-11-15 18:07:00,2011-02-09 18:43:00,12,1340.57,Germany,25,278,111.71,0.0,0,4,4,3,Champions,0.0
14581,2011-10-27 09:34:00,2011-02-06 07:42:00,12,1270.72,United Kingdom,44,263,105.89,0.078,0,3,4,3,Regular,0.014
14582,2011-11-15 15:41:00,2011-03-20 13:16:00,12,1191.79,Portugal,25,240,99.32,0.0,0,4,4,3,Champions,0.0
14583,2011-11-28 13:58:00,2011-02-06 13:31:00,7,651.66,United Kingdom,12,295,93.09,0.0,0,5,3,3,Regular,0.0
14584,2011-11-25 08:05:00,2011-02-22 10:25:00,7,695.61,United Kingdom,15,275,99.37,0.0,0,5,3,3,Regular,0.0
14585,2011-11-20 16:09:00,2011-02-23 17:37:00,10,928.42,United Kingdom,20,269,92.84,0.0,0,4,3,3,Regular,0.014
14586,2011-11-06 07:57:00,2011-02-04 09:26:00,6,643.47,United Kingdom,34,274,107.24,0.0,0,3,3,3,Regular,0.0
14587,2011-11-28 19:06:00,2011-03-14 08:50:00,11,1163.3,Netherlands,12,259,105.75,0.0,0,5,3,3,Regular,0.0
14588,2011-11-23 11:14:00,2011-02-15 17:45:00,10,1007.03,United Kingdom,17,280,100.7,0.0,0,4,3,3,Regular,0.0
14589,2011-11-19 07:11:00,2011-03-28 15:51:00,7,905.58,France,21,235,129.37,0.0,0,4,3,3,Regular,0.0
14590,2011-11-02 16:46:00,2011-01-07 09:08:00,10,1231.25,United Kingdom,38,299,123.12,0.0,0,3,3,3,Regular,0.0
14591,2011-11-20 17:22:00,2011-01-27 17:57:00,6,1026.24,United Kingdom,20,296,171.04,0.0,0,4,3,3,Regular,0.0
14592,2011-11-13 12:05:00,2011-04-02 08:09:00,11,1018.17,France,27,225,92.56,0.0,0,4,3,3,Regular,0.0
14593,2011-10-30 09:22:00,2011-01-25 16:43:00,13,1715.75,United Kingdom,41,277,131.98,0.0,0,3,4,4,Regular,0.0
14594,2011-11-29 11:11:00,2011-03-23 16:52:00,10,1240.68,United Kingdom,11,250,124.07,0.1554,0,5,3,3,Regular,0.0
14595,2011-12-09 19:55:00,2011-04-04 18:20:00,6,443.22,United Kingdom,1,249,73.87,0.0,0,5,3,2,Regular,0.4
14596,2011-10-28 19:34:00,2011-02-06 19:02:00,7,740.88,Netherlands,43,264,105.84,0.0,0,3,3,3,Regular,0.1
14597,2011-12-02 08:34:00,2011-02-09 18:43:00,11,945.85,United Kingdom,8,295,85.99,0.0877,0,5,3,3,Regular,0.0
14598,2011-11-21 09:57:00,2011-02-04 18:26:00,12,1012.35,United Kingdom,19,289,84.36,0.0,0,4,4,3,Champions,0.0
14599,2011-11-23 17:47:00,2011-02-21 09:39:00,11,1423.87,United Kingdom,17,275,129.44,0.0,0,4,3,3,Regular,0.0
14600,2011-11-20 17:41:00,2011-03-24 11:18:00,10,1264.74,Germany,20,241,126.47,0.0,0,4,3,3,Regular,0.0
14601,2011-11-03 07:41:00,2011-02-11 14:03:00,9,974.54,United Kingdom,37,264,108.28,0.0942,0,3,3,3,Regular,0.014
14602,2011-10-25 10:32:00,2011-01-06 16:20:00,10,966.79,United Kingdom,46,291,96.68,0.0,0,3,3,3,Regular,0.0
14603,2011-11-11 15:40:00,2011-03-21 18:43:00,10,966.5,United Kingdom,29,234,96.65,0.0,0,4,3,3,Regular,0.0
14604,2011-12-02 08:55:00,2011-02-13 18:04:00,10,1154.23,United Kingdom,8,291,115.42,0.0,0,5,3,3,Regular,0.0
14605,2011-11-05 09:59:00,2011-01-16 12:29:00,14,1853.05,United Kingdom,35,292,132.36,0.0,0,3,4,4,Regular,0.0
14606,2011-11-02 08:02:00,2011-01-14 19:27:00,11,1151.1,Germany,38,291,104.65,0.0455,0,3,3,3,Regular,0.0
14607,2011-11-13 07:56:00,2011-03-01 12:34:00,8,916.27,Germany,27,256,114.53,0.0,0,4,3,3,Regular,0.0
14608,2011-11-16 11:32:00,2011-05-16 15:01:00,6,491.39,United Kingdom,24,183,81.9,0.0,0,4,3,2,Regular,0.038
14609,2011-11-26 18:51:00,2011-02-09 12:09:00,12,1590.39,France,14,290,132.53,0.0,0,5,4,4,Champions,0.0
14610,2011-10-30 12:03:00,2011-01-13 19:24:00,13,1484.71,United Kingdom,41,289,114.21,0.0,0,3,4,3,Regular,0.0
14611,2011-10-26 14:49:00,2011-01-20 12:07:00,8,933.66,United Kingdom,45,279,116.71,0.1679,0,3,3,3,Regular,0.05
14612,2011-10-27 18:13:00,2011-01-04 09:39:00,6,556.46,United Kingdom,44,296,92.74,0.0,0,3,3,2,Regular,0.0
14613,2011-11-10 13:35:00,2011-01-26 10:00:00,11,1513.8,United Kingdom,30,288,137.62,0.0,0,4,3,3,Regular,0.0
14614,2011-11-12 11:36:00,2011-02-04 17:25:00,12,1283.7,United Kingdom,28,280,106.98,0.0,0,4,4,3,Champions,0.0
14615,2011-11-24 19:04:00,2011-04-04 11:54:00,6,715.0,United Kingdom,16,234,119.17,0.0,0,5,3,3,Regular,0.0
14616,2011-12-08 14:04:00,2011-02-14 16:33:00,11,2025.7,Ireland,2,296,184.15,0.0,0,5,3,4,Regular,0.0
14617,2011-11-07 16:52:00,2011-01-18 12:24:00,8,689.64,United Kingdom,33,293,86.2,0.1026,0,3,3,3,Regular,0.0
